time:,merR_ALE1_Hg,merR_ALE1_As,merR_ALE1_Cd,merR_ALE1_Pb,merR_ALE1_Cu,merR_ALE2_Hg,merR_ALE2_As,merR_ALE2_Cd,merR_ALE2_Pb,merR_ALE2_Cu,merR_ALE3_Hg,merR_ALE3_As,merR_ALE3_Cd,merR_ALE3_Pb,merR_ALE3_Cu,merR_ALE4_Hg,merR_ALE4_As,merR_ALE4_Cd,merR_ALE4_Pb,merR_ALE4_Cu,merR_ALE5_Hg,merR_ALE5_As,merR_ALE5_Cd,merR_ALE5_Pb,merR_ALE5_Cu,merR_MG_Hg,merR_MG_As,merR_MG_Cd,merR_MG_Pb,merR_MG_Cu,arsR_ALE1_Hg,arsR_ALE1_As,arsR_ALE1_Cd,arsR_ALE1_Pb,arsR_ALE1_Cu,arsR_ALE2_Hg,arsR_ALE2_As,arsR_ALE2_Cd,arsR_ALE2_Pb,arsR_ALE2_Cu,arsR_ALE3_Hg,arsR_ALE3_As,arsR_ALE3_Cd,arsR_ALE3_Pb,arsR_ALE3_Cu,arsR_ALE4_Hg,arsR_ALE4_As,arsR_ALE4_Cd,arsR_ALE4_Pb,arsR_ALE4_Cu,arsR_ALE5_Hg,arsR_ALE5_As,arsR_ALE5_Cd,arsR_ALE5_Pb,arsR_ALE5_Cu,arsR_MG_Hg,arsR_MG_As,arsR_MG_Cd,arsR_MG_Pb,arsR_MG_Cu,cusC_ALE1_Hg,cusC_ALE1_As,cusC_ALE1_Cd,cusC_ALE1_Pb,cusC_ALE1_Cu,cusC_ALE2_Hg,cusC_ALE2_As,cusC_ALE2_Cd,cusC_ALE2_Pb,cusC_ALE2_Cu,cusC_ALE3_Hg,cusC_ALE3_As,cusC_ALE3_Cd,cusC_ALE3_Pb,cusC_ALE3_Cu,cusC_ALE4_Hg,cusC_ALE4_As,cusC_ALE4_Cd,cusC_ALE4_Pb,cusC_ALE4_Cu,cusC_ALE5_Hg,cusC_ALE5_As,cusC_ALE5_Cd,cusC_ALE5_Pb,cusC_ALE5_Cu,cusC_MG_Hg,cusC_MG_As,cusC_MG_Cd,cusC_MG_Pb,cusC_MG_Cu,zntA_ALE1_Hg,zntA_ALE1_As,zntA_ALE1_Cd,zntA_ALE1_Pb,zntA_ALE1_Cu,zntA_ALE2_Hg,zntA_ALE2_As,zntA_ALE2_Cd,zntA_ALE2_Pb,zntA_ALE2_Cu,zntA_ALE3_Hg,zntA_ALE3_As,zntA_ALE3_Cd,zntA_ALE3_Pb,zntA_ALE3_Cu,zntA_ALE4_Hg,zntA_ALE4_As,zntA_ALE4_Cd,zntA_ALE4_Pb,zntA_ALE4_Cu,zntA_ALE5_Hg,zntA_ALE5_As,zntA_ALE5_Cd,zntA_ALE5_Pb,zntA_ALE5_Cu,zntA_MG_Hg,zntA_MG_As,zntA_MG_Cd,zntA_MG_Pb,zntA_MG_Cu,cadC_ALE1_Hg,cadC_ALE1_As,cadC_ALE1_Cd,cadC_ALE1_Pb,cadC_ALE1_Cu,cadC_ALE2_Hg,cadC_ALE2_As,cadC_ALE2_Cd,cadC_ALE2_Pb,cadC_ALE2_Cu,cadC_ALE3_Hg,cadC_ALE3_As,cadC_ALE3_Cd,cadC_ALE3_Pb,cadC_ALE3_Cu,cadC_ALE4_Hg,cadC_ALE4_As,cadC_ALE4_Cd,cadC_ALE4_Pb,cadC_ALE4_Cu,cadC_ALE5_Hg,cadC_ALE5_As,cadC_ALE5_Cd,cadC_ALE5_Pb,cadC_ALE5_Cu,cadC_MG_Hg,cadC_MG_As,cadC_MG_Cd,cadC_MG_Pb,cadC_MG_Cu
7.290080833,0.141414274,-0.171239674,0.054631123,0.22108309,-0.288268564,0.034519221,-0.048092918,-0.032674491,0.020006905,0.018442582,3.717163864,-2.349434318,0.291907059,-2.938439262,-1.298471827,8.097664488,2.438656352,2.96218099,-0.804742287,-0.784610874,-0.048957506,-0.054694535,-0.12807757,-0.029467467,-0.08362057,-0.129967888,-0.041755364,-0.042134196,-0.021065754,-0.02364973,0.21493348,0.430343894,0.179509728,0.162086783,0.18467227,0.035728383,-0.249607179,0.090530756,-0.013596115,0.110457042,0.556005082,-0.859328484,0.816145421,-2.831763771,-0.702033317,3.814851839,3.088298111,-0.698356376,-1.150594961,-1.345437471,0.076654949,0.359341793,0.270803583,0.312950582,0.344559674,-0.052392115,0.233020688,0.302456039,0.119813136,0.349526499,-1.676433647,-9.652388419,1.60510935,-6.720675336,12.9235276,-0.334507533,-0.184491693,-0.168145542,0.235263936,0.058940532,-0.115314523,-0.254438289,-0.265547931,0.003719206,-0.554827261,-0.086189239,-0.195418326,-0.163740656,0.113956232,-0.771970208,1.664646403,1.041874027,-0.216845669,-3.303159634,2.980393454,0.025608599,0.022882539,0.092442751,0.182340218,0.142832934,-0.37953538,0.557514098,-0.27449118,0.389465711,0.882954494,0.409706442,-0.819985372,0.704395155,-1.99856529,-1.912806767,2.362110545,3.201187429,1.151761336,-0.977043399,-0.929970129,-1.269992144,-0.745805785,0.244854799,-0.168516819,-0.479511933,1.687529488,1.456878642,1.069096037,1.297715678,0.362029343,-3.148482887,-3.222117966,-3.275473526,-3.625330387,-3.332554407,0.131281316,0.074598655,0.049831499,0.032106772,0.102534677,0.540137063,-1.594608515,0.63750369,-2.702898102,0.356546304,0.049800112,0.171936464,0.053383252,0.072496333,0.155161349,0.089576612,0.096408133,0.092163547,0.062320635,0.108037999,2.880590066,2.348894943,-0.944741346,-0.954859283,-0.739528962,-0.209890702,-0.118644776,-0.162916251,-0.19087244,-0.084272457
7.474088889,0.109299102,-0.196634593,0.028941374,0.206483023,-0.34989347,0.03471582,-0.031259405,-0.022310471,0.040444775,0.013590085,2.545721809,1.87952412,-0.563934766,-2.666247744,-1.90170378,3.197815279,1.363296343,-1.669237788,-0.394564041,-2.190996738,-0.062030435,-0.054699722,-0.110725517,-0.034977933,-0.088916952,-0.148769563,-0.041693549,-0.042186414,-0.009847582,-0.012288523,0.214777484,0.437700953,0.184868666,0.14474024,0.172952782,0.025896656,-0.262998409,0.084870323,-0.019216492,0.127423471,-0.053399876,2.526233736,0.127583116,-2.605996082,-1.355126025,-2.996653284,3.3269657,-3.415654426,-0.804778672,-3.290127522,0.048984653,0.325384202,0.242569635,0.29514368,0.326629285,-0.052243528,0.222465257,0.314003331,0.130620337,0.349526499,-2.400814338,-4.375941887,1.141681877,-6.464491776,11.28651281,-0.34447542,-0.189586894,-0.168019496,0.249407925,0.0583716,-0.098140485,-0.241470926,-0.256490035,0.008654723,-0.583420515,-0.095134275,-0.190592121,-0.178048158,0.118616881,-0.791658705,-2.408311426,2.493544742,-1.993558257,-2.99474816,0.715922232,0.002077436,0.008165922,0.07062324,0.165503355,0.087190092,-0.402212332,0.529690617,-0.316550899,0.372374428,0.854602187,-0.152238392,3.994293327,0.124620771,-1.621023328,-2.544460391,-2.872366916,3.210075439,-2.354263594,-0.678062803,-2.702706258,-1.401335435,-0.809437699,0.14134449,-0.308928269,-0.586083648,1.754057709,1.526097033,1.154305216,1.355889093,0.410235376,-3.119823698,-3.232314913,-3.245902858,-3.601423988,-3.299116994,0.099085607,0.036749688,0.003164845,-0.003705286,0.065506617,-0.192276287,2.82102657,-0.121553256,-2.342577925,-0.642494387,0.032868358,0.151976886,0.039106151,0.062373595,0.150076173,0.084442908,0.091040506,0.087074407,0.057442348,0.108034663,-2.097932922,3.141779362,-2.770979215,-0.678705506,-2.795733003,-0.205221779,-0.11867662,-0.168170553,-0.18574683,-0.095608683
7.658098611,0.104699509,-0.202490066,0.018776787,0.206849922,-0.381284801,0.016162518,-0.048128499,-0.042910403,0.019978671,0.00313414,3.118131707,-4.736313262,0.005492763,-2.511347765,-0.811570405,5.912943929,-0.775420759,1.29887909,-0.115106839,-0.351532673,-0.062086275,-0.060069434,-0.122268107,-0.029458015,-0.094185391,-0.148416729,-0.041759782,-0.047373475,-0.015592707,-0.02394368,0.198646718,0.438652039,0.179004389,0.144760186,0.179077843,0.016285435,-0.254272864,0.073885006,-0.03017087,0.116424403,0.44398178,-3.000667293,0.405075993,-2.128064345,-0.270288801,-0.063376314,0.121692156,-0.679907508,-0.317453661,-1.023322194,0.06297173,0.336819357,0.254009101,0.28962764,0.333090645,-0.072490638,0.180258992,0.285599614,0.103439445,0.338024364,-1.797976769,-12.38183502,2.468581592,-5.958458676,12.03258062,-0.375443949,-0.216037706,-0.172985815,0.230766752,0.027533065,-0.093545066,-0.245830003,-0.266023403,0.013573467,-0.656722055,-0.117317555,-0.20994127,-0.172946982,0.104745259,-0.849622612,0.205387821,-2.049227875,0.204205192,-1.614361044,2.74427556,-0.002564333,0.013150193,0.086951411,0.176358794,0.079323052,-0.451059423,0.501279007,-0.355778357,0.33788684,0.823269246,0.281175037,-3.890439013,0.493513425,-1.194427264,-1.16867078,-0.057724497,0.097592991,0.269899359,-0.628285329,-0.423074118,-1.513943799,-0.854940579,0.093242214,-0.397255566,-0.64184,1.719562613,1.541237783,1.152764399,1.352831097,0.315129883,-3.122842031,-3.263774676,-3.214923346,-3.593517284,-3.301066268,0.121152093,0.047492826,0.008208613,0.001355147,0.086368996,0.373287949,-4.092241281,1.079499153,-1.755232264,0.719327966,0.028628746,0.156780025,0.034396274,0.062358981,0.134888795,0.069505952,0.096493854,0.087211929,0.062320635,0.102758176,0.675387253,-0.991182468,-0.220341988,-1.280286911,-0.627020952,-0.209960745,-0.113319982,-0.168176058,-0.190891614,-0.101247404
7.842107222,0.104731999,-0.212403646,0.034347762,0.215801183,-0.386908307,0.026029697,-0.043912826,-0.048099882,0.02509585,-0.013174025,3.891093408,-0.224249865,0.903913333,-4.431777489,-0.662243157,5.337873126,1.721345844,0.611970597,-1.970479933,-0.541669706,-0.05187366,-0.048729646,-0.110712774,-0.013200656,-0.077931767,-0.134145965,-0.026435484,-0.031899953,0.001054494,0.004752812,0.214652507,0.446379089,0.184480773,0.16204959,0.184988872,0.025916024,-0.249686154,0.084828751,-0.019257437,0.133667527,1.150404877,-2.556343511,1.341700939,-3.961508692,-0.264490949,-0.500193533,4.805345333,-0.907807814,-2.532091766,-1.195176364,0.076729371,0.342464286,0.259379486,0.306973236,0.33335658,-0.068380366,0.2066375,0.296341329,0.103921354,0.339432452,-0.742105843,-12.05944152,3.082402542,-8.673974035,12.06219029,-0.416920643,-0.263781799,-0.212963316,0.211145524,-0.015964174,-0.132304594,-0.267437048,-0.298516714,-0.030289503,-0.732374711,-0.121865922,-0.205108718,-0.182450826,0.109504614,-0.884115365,-0.131214335,4.617626653,0.044996446,-4.691492409,2.439509615,0.016076458,0.032754768,0.098184203,0.199283413,0.081038554,-0.387371311,0.548887554,-0.346988906,0.405468377,0.860717647,1.168321211,-2.076340054,1.325446865,-4.025934142,-1.323988123,-0.377227449,3.280172344,0.082452386,-2.287377682,-0.543280845,-1.618850003,-0.934063118,-0.015025574,-0.531787697,-0.738484622,1.789590624,1.605358593,1.237515156,1.437836197,0.305369826,-3.095967169,-3.280468366,-3.164577627,-3.592641114,-3.266374731,0.120552569,0.047612371,0.007812601,0.011217906,0.081678264,1.17170101,-3.991860333,1.2033233,-4.181383258,0.776886408,0.028619448,0.151907151,0.053425533,0.062365138,0.135049273,0.084816592,0.096504125,0.087122998,0.062320635,0.102779284,0.302018085,3.838103494,-0.384071561,-2.295997344,-0.765655248,-0.214836354,-0.118645915,-0.173437769,-0.175394962,-0.089830251
8.026116389,0.109268552,-0.19279075,0.013826721,0.216478958,-0.413191069,0.016705587,-0.048165425,-0.047968299,0.014804302,0.001358923,3.832246816,-0.231987787,-0.466162266,-4.466239659,0.588608378,4.41669526,0.596841384,-0.235063946,-1.967581916,-0.888233863,-0.070123332,-0.060025658,-0.122294889,-0.029495834,-0.09420389,-0.143446588,-0.041786304,-0.047453842,-0.015827885,-0.012504392,0.182443071,0.433119295,0.173325113,0.139079465,0.173121037,0.020960624,-0.250238406,0.079046835,-0.013774084,0.12187771,0.521278238,0.757551507,0.577672642,-3.978986894,-0.973604983,-1.337402497,5.529019905,-1.568596783,-2.708803388,-1.661567134,0.044581364,0.32563629,0.24258347,0.277839913,0.309645374,-0.056481614,0.201425389,0.313051712,0.114124845,0.356091987,-1.967165679,-3.406609984,5.089209911,-8.836838849,10.32827079,-0.385624896,-0.264427502,-0.178054122,0.220788612,-0.0032701,-0.14076307,-0.289042784,-0.331140144,-0.044889905,-0.806822757,-0.126322279,-0.205108718,-0.182242851,0.119323546,-0.935452121,-0.915370334,3.925130684,-0.444981485,-4.826498833,1.961252512,-0.002546753,0.013142064,0.08171325,0.170871762,0.01800415,-0.351489316,0.648181377,-0.27775232,0.465287799,0.907252258,0.823095974,0.331675053,0.268648142,-4.046811435,-0.677835119,-1.038462782,3.68876114,-0.469102097,-2.298945738,-0.974426694,-1.659420244,-0.980096199,-0.07341002,-0.615072393,-0.787081518,1.823635139,1.652803723,1.293271822,1.465418114,0.322659073,-3.157782632,-3.414948142,-3.246306793,-3.73073937,-3.385185916,0.126004897,0.069166237,0.028820469,0.026677899,0.102534677,0.365042498,1.200782592,1.397738838,-4.218438705,-0.368261964,0.032842597,0.162024513,0.043966332,0.062377436,0.140111025,0.079737617,0.101851425,0.092258246,0.067188236,0.108040776,-0.451504271,4.68027237,-0.894329438,-2.377589615,-1.148580546,-0.219536523,-0.134647042,-0.178684075,-0.196069674,-0.112681835
8.210125278,0.123253416,-0.182770998,0.039593707,0.230605885,-0.401067963,0.005887956,-0.048165425,-0.042873131,0.009662354,-0.031270343,3.32440889,-3.363321961,-0.08224843,-2.978804815,-1.492714394,7.539631742,-1.988370648,2.390574924,-0.552995071,-0.815904414,-0.069266415,-0.054420478,-0.116515568,-0.029420228,-0.094139073,-0.157791155,-0.046699375,-0.052486605,-0.015969371,-0.012498031,0.209678301,0.45512936,0.190727411,0.156347971,0.178810648,0.001741177,-0.2632299,0.062727599,-0.052346011,0.104909839,0.496512261,-1.164192153,0.560791748,-2.726169755,-0.843975851,2.951596637,-0.984004805,-1.0189663,-1.276650735,-1.436186222,0.067473943,0.342535793,0.253837613,0.283449379,0.326677491,-0.060326579,0.196065102,0.307926605,0.09307634,0.337735434,-1.500430984,-10.24041563,2.342358781,-7.090309376,10.76016381,-0.375711135,-0.243662084,-0.15309655,0.239994183,0.004985027,-0.149552659,-0.306310028,-0.358793964,-0.069186352,-0.872058407,-0.148285156,-0.209930319,-0.196571557,0.104783828,-0.953154304,2.554949859,-2.782069316,-0.386058784,-3.320547165,2.314413651,-0.011949119,-0.006272421,0.054526839,0.160058641,-0.009702939,-0.2515935,0.718391249,-0.206688202,0.546207433,0.989678506,0.308958521,-2.199465722,0.470980198,-2.410619306,-2.055109861,2.49337165,-0.797606893,0.506234671,-1.00529825,-0.943366442,-1.760350798,-1.104397067,-0.197473629,-0.751706518,-0.897900338,1.858018812,1.704452968,1.390347508,1.516718129,0.349225749,-3.084033959,-3.350905405,-3.132755688,-3.709995852,-3.275754202,0.130829654,0.063857272,0.023528677,0.026536114,0.09185806,0.512695047,-1.841367388,0.567009191,-2.579567858,0.313067586,0.028621234,0.161988749,0.053450372,0.067446348,0.150279899,0.079705159,0.096507548,0.087143226,0.057454692,0.097508641,3.267035185,-1.568891561,-0.908442959,-0.827372423,-0.871899815,-0.219686223,-0.11863224,-0.178692299,-0.191111549,-0.095507672
8.394139444,0.114221565,-0.192717728,0.024212872,0.216379422,-0.43790563,-0.01771465,-0.065016748,-0.078953626,-0.015869995,-0.058480935,3.393787426,-1.420094805,-0.14923248,-3.416230707,-1.500000289,5.791605632,-3.896087589,1.115754155,-1.002317072,-0.3696129,-0.069653716,-0.048546445,-0.139611486,-0.040316358,-0.104849916,-0.144014903,-0.041724445,-0.052433829,-0.021587653,-0.02428843,0.214631662,0.476775072,0.195928992,0.16785876,0.20228983,0.006643761,-0.258907784,0.079132627,-0.024832432,0.127981508,0.497165426,-1.318051704,0.573655637,-3.054530158,-0.807930777,-0.045037501,-3.276657845,-0.690183939,-1.803223761,-1.018999899,0.058378886,0.33706807,0.248339363,0.283784988,0.327238658,-0.064227263,0.196254736,0.319724701,0.11466883,0.350373622,-1.741139452,-11.94160395,2.104636254,-7.82654663,10.1316252,-0.390523511,-0.291256774,-0.183070546,0.215522016,-0.021768912,-0.15810598,-0.314939271,-0.368131366,-0.069180421,-0.903073719,-0.157228546,-0.233995146,-0.210493847,0.100602235,-0.99024443,0.303748817,-5.240515293,0.123902463,-3.815638656,2.261398164,-0.021306719,-0.020767267,0.043958527,0.160390008,-0.049272684,-0.179802385,0.766608648,-0.147987899,0.618661357,1.061120211,0.268693791,-1.993368841,0.42389956,-3.039010615,-2.06081681,-0.058710837,-2.854755603,0.315712721,-1.419443101,-0.441299759,-1.834409567,-1.22831586,-0.314448601,-0.918612717,-1.009598035,1.860683462,1.726297639,1.376827537,1.501370598,0.319694308,-3.114837382,-3.400297607,-3.14782131,-3.797432047,-3.300510898,0.131656838,0.058215457,0.02358638,0.026574798,0.097829224,0.499309276,-2.961897126,0.480822272,-3.143629982,0.191226673,0.058134995,0.186816286,0.086725949,0.092732592,0.165530302,0.079894945,0.085913819,0.102246653,0.062320635,0.097532737,0.76463064,-3.610384309,-0.169218009,-1.282947263,-0.59456769,-0.219704439,-0.118657297,-0.168241901,-0.196322312,-0.1070281
8.578147222,0.123428026,-0.192083923,0.029267064,0.229970063,-0.432869181,0.011466943,-0.04818244,-0.047978706,0.00958316,-0.027326278,3.637289074,-6.720457526,-0.543920157,-4.585245996,0.700047432,4.22698136,-5.016178507,-0.363854537,-2.079278493,-0.887663914,-0.082975203,-0.059818266,-0.116483414,-0.040401471,-0.099465477,-0.158905006,-0.046699375,-0.052550007,-0.027079177,-0.018518886,0.214454296,0.463169457,0.172945491,0.144726935,0.173074679,0.002030358,-0.272229768,0.05710305,-0.052359903,0.105534542,0.650251415,-4.334622848,0.436948706,-4.03672387,-0.96142522,-1.349868567,-4.711048828,-1.606373282,-2.805493741,-1.688875548,0.072220629,0.359581706,0.259649939,0.312594666,0.338786002,-0.064324199,0.191089161,0.312926191,0.093253059,0.356896687,-1.958984748,-14.91446766,4.66244942,-9.350877266,9.178931572,-0.394778779,-0.30180027,-0.172991304,0.210844906,-0.045280416,-0.175128034,-0.327821052,-0.391229026,-0.093546886,-0.96197151,-0.161690003,-0.214734747,-0.215132393,0.100458883,-0.977421181,-0.922177057,-6.491802607,-0.546926159,-4.978045587,1.661767177,-0.03066432,-0.035461373,0.033033291,0.132425802,-0.076344092,-0.090763285,0.864967545,-0.093548469,0.710307742,1.155776906,0.881995745,-6.225449272,0.241586555,-4.527627678,-0.945676872,-1.031990508,-4.099637987,-0.422572437,-2.447264263,-0.931069055,-1.867083044,-1.276478175,-0.3972624,-1.005426171,-1.072265942,1.844623134,1.766680221,1.40463716,1.478719258,0.319596617,-3.058265453,-3.339479328,-3.101595738,-3.812139957,-3.241570732,0.12548917,0.069044123,0.0328797,0.021391604,0.086579288,0.298864606,-6.105147928,1.121078403,-4.301786074,-0.38885019,0.015945885,0.14194107,0.034585631,0.032118068,0.124930898,0.059586336,0.080596418,0.087252287,0.047748332,0.086972343,-0.425993901,-4.90030429,-0.915383547,-2.508778847,-1.161170135,-0.215029853,-0.139989493,-0.183932551,-0.191082921,-0.095540295
8.762156111,0.137482509,-0.197456177,0.044610106,0.234660636,-0.432700577,0.011150114,-0.043987852,-0.037640123,0.009554022,-0.015399065,3.375248692,0.756754061,-0.209080503,-3.830239037,-1.493776603,7.167601879,-0.82832562,2.222907893,-1.324928808,-0.756392458,-0.077840016,-0.065386039,-0.128049121,-0.029552625,-0.093997186,-0.16850909,-0.056914807,-0.062809526,-0.043765315,-0.030255096,0.246673911,0.499323402,0.224557298,0.202407041,0.202326624,0.002257915,-0.272912245,0.067845108,-0.046804418,0.105534542,0.52953287,1.39330919,0.647105665,-3.464762571,-0.741390287,2.805104395,4.821475712,-0.698554724,-2.142095154,-1.422661148,0.044691379,0.337108547,0.24840686,0.283579436,0.32733463,-0.048088794,0.185756641,0.319107295,0.088142909,0.368665346,-1.619631206,-4.75074267,2.429588368,-8.654282787,9.51296382,-0.390065989,-0.291520361,-0.152979842,0.210675606,-0.020096536,-0.175543184,-0.319228218,-0.405114922,-0.088689728,-0.978431898,-0.152941927,-0.224356144,-0.210358598,0.119856999,-0.99045571,2.196661656,3.942818776,-0.577377861,-4.290838243,2.027677331,-0.054116656,-0.045047001,0.011652557,0.104619168,-0.105156259,-0.045141198,0.870473122,-0.088324201,0.730920202,1.152700893,0.358260259,0.481122887,0.478615173,-3.769712851,-1.967744076,1.908337391,2.557100291,1.010210696,-1.810778228,-0.956528513,-1.914717348,-1.429623829,-0.494983197,-1.132575065,-1.181134668,1.844354477,1.76118978,1.404719355,1.46927063,0.294483117,-3.078267508,-3.353070361,-3.106519423,-3.876958226,-3.242473793,0.130829654,0.08000778,0.027755213,0.016418905,0.097566411,0.479669008,1.404298786,0.550313102,-3.57716886,0.236188305,0.007518098,0.157010165,0.025144484,0.052316772,0.130014696,0.064686597,0.08062201,0.082248339,0.042909755,0.081715012,3.173322234,3.039095235,-0.969834949,-1.745910946,-0.72001563,-0.215130108,-0.129351195,-0.168274668,-0.196385244,-0.095484813
8.946167778,0.123630282,-0.219588903,0.034624151,0.226195217,-0.438989132,-0.01853111,-0.052448303,-0.048106793,-0.010953809,-0.053120068,1.957894264,-5.036160402,-1.070945933,-3.472007085,-2.09799835,3.132600395,-3.998592136,-1.509097074,-1.033567025,-1.827690128,-0.063311478,-0.054086614,-0.122297571,-0.040422772,-0.099404337,-0.154049456,-0.04144717,-0.042233936,-0.015749404,-0.012842594,0.214964648,0.49322735,0.190385203,0.167884602,0.190555737,-0.016786784,-0.286427422,0.062588111,-0.068580548,0.082509528,-0.223016103,-3.167606884,-0.088098111,-3.182212834,-1.501912801,-2.506933419,-3.399746097,-2.756846183,-1.900593263,-2.705017728,0.039947348,0.342602424,0.242652621,0.277650007,0.332745719,-0.056038113,0.170125752,0.318983602,0.083055596,0.367605797,-2.455908155,-13.61268037,1.431705907,-8.411025969,7.877981707,-0.395460213,-0.328553971,-0.173155712,0.206816161,-0.04960275,-0.183865772,-0.336458449,-0.432866778,-0.098219482,-0.996107512,-0.157276562,-0.229188857,-0.229491709,0.124597374,-1.007861485,-2.142784892,-5.242045495,-1.921979922,-3.89325406,0.251227909,-0.044641764,-0.030501963,0.022952708,0.121587857,-0.11180547,0.00145447,0.918654405,-0.059362648,0.759579092,1.221639975,-0.430962338,-4.783651138,-0.185169805,-3.362078737,-2.725531592,-2.547026678,-3.050286613,-1.895330056,-1.515695063,-2.30400348,-1.980480547,-1.529764457,-0.595457884,-1.249406566,-1.242408219,1.835909874,1.817016966,1.425189358,1.451448559,0.328141395,-3.076306178,-3.328924816,-3.088833597,-3.916117062,-3.195533695,0.131675594,0.05836676,0.02813965,0.01688737,0.087911494,-0.327261632,-4.644070452,-0.271227916,-3.211888257,-0.788701885,0.02438115,0.162066183,0.048939588,0.062439392,0.135218092,0.044376185,0.064606657,0.077296251,0.042913522,0.066057389,-1.875038818,-3.810530155,-2.403680124,-1.412547044,-2.545894219,-0.234097899,-0.145312323,-0.199612813,-0.20687934,-0.107025499
9.130174444,0.151620071,-0.224545575,0.034506462,0.235270191,-0.452412384,-0.033777394,-0.069261018,-0.073866958,-0.036395986,-0.059629498,3.116502794,-6.713509876,-0.380644161,-4.572059039,-1.211427685,6.792495409,-5.41074595,2.23236916,-2.020494471,-0.637901764,-0.049045572,-0.042570232,-0.104909699,-0.023917345,-0.083285412,-0.153348978,-0.046452918,-0.042229182,-0.015678847,-0.012663662,0.209539528,0.479777688,0.1619,0.150638275,0.161576295,0.007290789,-0.286772163,0.068015303,-0.052179548,0.105712481,0.340958357,-4.308975437,0.667044338,-4.031366111,-0.668501272,1.945042176,-5.20537997,-0.721833473,-2.828350157,-1.046597875,0.035562087,0.342702174,0.248757235,0.27786223,0.315857894,-0.052182463,0.180937286,0.319428566,0.072400386,0.380470537,-1.66004767,-15.41753776,2.917287837,-9.921031553,8.943751523,-0.41080804,-0.344332084,-0.163210987,0.192084598,-0.051407006,-0.166665293,-0.314946724,-0.414388132,-0.088524756,-0.983810496,-0.15747609,-0.219551932,-0.214763573,0.144508853,-0.990807701,2.470208779,-7.090355297,-0.272387258,-4.949558151,2.12671558,-0.040025424,-0.035345784,0.033988788,0.132633037,-0.109965542,0.05223075,0.932853211,-0.052511316,0.77445267,1.274515317,0.20305099,-6.326722324,0.592778873,-4.673348241,-1.849098811,2.844868429,-4.637398157,1.172290634,-2.484001707,-0.57387803,-2.042956957,-1.636372756,-0.728026951,-1.401901971,-1.379067578,1.841932649,1.875364438,1.468571533,1.442131859,0.345360223,-3.051183893,-3.266905166,-3.026892018,-3.884095,-3.137001088,0.136519045,0.063824419,0.028381157,0.026832392,0.093720129,0.264935837,-6.109196978,0.678671008,-4.371291886,0.163871342,0.003326741,0.147249192,0.02526267,0.042272513,0.110004576,0.069768365,0.075435677,0.087569699,0.062320635,0.092320364,3.265311648,-5.417013377,-0.523729823,-2.467998354,-0.561502238,-0.238955472,-0.139989493,-0.189160215,-0.217090527,-0.124114947
9.314189444,0.137957741,-0.25527006,0.019135778,0.229989359,-0.459123387,-0.007932683,-0.048265848,-0.042772306,-0.000761698,-0.048127541,3.438874988,-3.563179296,0.010875787,-2.556656938,-0.938399664,7.187130569,0.065205106,2.10027434,-0.16777452,-0.63715394,-0.071757437,-0.070901309,-0.128069197,-0.029514757,-0.094057776,-0.129787094,-0.026210753,-0.031921062,0.001171723,0.004559127,0.203748613,0.466346434,0.167183805,0.144816624,0.161531068,-0.012056899,-0.29497986,0.045714945,-0.079374747,0.083106325,0.614071566,-1.649335707,0.948654166,-2.361502202,-0.442760809,1.782099363,1.399413261,-0.622991099,-1.00146405,-1.196018678,0.049132187,0.348153079,0.26512567,0.300904765,0.332980991,-0.027975279,0.191512377,0.331141477,0.078022857,0.392166071,-1.321551071,-12.17957513,3.270076802,-7.642569624,8.895133334,-0.404933897,-0.375640108,-0.163001793,0.186522599,-0.063633426,-0.201604628,-0.323586404,-0.45149517,-0.10814399,-1.02453842,-0.157344499,-0.20992846,-0.200755223,0.158792176,-0.971071605,2.047551771,-1.760454964,-0.331219919,-3.01485898,2.085532467,-0.021306719,-0.035243208,0.02344467,0.116186829,-0.126980892,0.121433889,0.985713979,-0.032345225,0.828726631,1.318164449,0.407885023,-2.875356772,0.85798105,-2.397293973,-1.570227394,1.788706167,0.862231313,1.268229799,-0.668787505,-0.573778771,-2.132112718,-1.85158444,-0.877421389,-1.579129544,-1.530764562,1.865526067,1.864051629,1.449918858,1.42813847,0.338896951,-3.038573879,-3.238887679,-2.985969667,-3.871115743,-3.079812474,0.140988167,0.085471728,0.042968513,0.031842124,0.104784868,0.522100482,-2.76926051,0.894149487,-2.230215215,0.42315818,0.011747085,0.162113735,0.034723631,0.04732071,0.130170903,0.044395446,0.064724248,0.072418396,0.03326213,0.071353817,3.087788487,-0.131550882,-0.531803467,-0.493218752,-0.57320716,-0.243784944,-0.134679101,-0.189160215,-0.222336376,-0.118415648
