Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
680,2608.065,2623.803,2604.976,2602.786,2444.012,2422.458,3874.197,2495.875,3150.839,2440.94,2516.06,2488.982,2464.708,2454.756,2438.577,3258.683,4167.933,3407.817,3382.533,2470.3,2446.339,2438.388,2466.793,2479.438,2395.033,2497.529,2504.215,2502.802,2487.694,2455.074
681,2601.292,2625.923,2600.72,2610.905,2451.697,2421.905,3840.208,2503.238,3083.381,2438.06,2503.625,2492.042,2464.553,2459.363,2430.917,3234.083,4053.2,3380.25,3338.767,2463.1,2444.554,2434.405,2469.165,2478.132,2398.942,2499.793,2499.967,2497.686,2485.19,2460.86
682,2592.178,2623.905,2601.185,2601.673,2443.637,2422.423,3707.815,2513.303,2972.238,2442.565,2504.726,2493.06,2462.089,2449.702,2435.786,3139.983,3954.933,3321.967,3334.333,2466.117,2446.826,2439.455,2469.223,2475.884,2396.388,2493.008,2502.967,2493.545,2489.14,2463.975
683,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
684,2606.911,2627.833,2617.161,2611.072,2460.083,2428.036,3785.851,2532.81,2928.292,2452.292,2511.018,2491.143,2464.476,2464.399,2443.72,3130.533,3850.3,3355.533,3258.783,2483.633,2454.868,2445.645,2483.942,2483.19,2407.455,2504.529,2508.256,2515.835,2505.198,2469.364
685,2605.167,2635.458,2622.25,2611.869,2461.881,2430.56,3762.887,2538.155,2906.803,2455.28,2513.28,2495.012,2468.875,2470.238,2438.964,3169.75,3777.75,3301.833,3242.7,2485.2,2448.554,2444.909,2489.438,2482.686,2401.231,2514.595,2517.545,2505.256,2508.281,2473.074
686,2603.887,2628.553,2619.643,2616.19,2461.375,2428.893,3789.81,2560.673,2889.702,2453.303,2507.863,2498.988,2470.363,2461.185,2445.833,3085.15,3748.45,3323.4,3211.4,2480.633,2450.38,2443.76,2476.017,2480.62,2409.256,2513.835,2522.182,2516.504,2500.612,2477.041
687,2605.22,2624.012,2616.935,2614.137,2456.185,2427.952,3756.595,2597.31,2879.72,2456.548,2508.506,2496.327,2471.655,2460.28,2439.53,3055.9,3740.783,3331.783,3210,2482.283,2451.479,2444.388,2477.653,2477.579,2403.058,2512.289,2513.289,2512.636,2497.959,2480.198
688,2602.56,2620.119,2612.762,2615.315,2459.97,2421.792,3791.095,2608.899,2857.369,2453.185,2505.548,2502.083,2467.113,2456.369,2443.298,3089.467,3681.133,3291.75,3205.017,2484.25,2454.537,2452.14,2481.033,2484.942,2406.124,2516.38,2515.686,2516.471,2502.975,2475.76
689,2599.667,2626.22,2611.435,2608.625,2451.435,2426.542,3756.435,2642.75,2854.197,2451.125,2499.22,2490.274,2468.655,2463.268,2444.089,3015.55,3650,3265.267,3178.75,2485.883,2448.479,2447.074,2487.975,2477.273,2403.86,2515.256,2520.719,2511.595,2499.116,2472.446
690,2594.28,2622.393,2608.708,2609.327,2459.327,2431.256,3737.161,2681.869,2858.411,2450.786,2502.482,2496.958,2466.161,2459.685,2441.815,3037.65,3637.383,3241.283,3149.017,2479.967,2452.306,2456.595,2491.504,2482.264,2404.033,2512.058,2518.669,2514.983,2508.372,2474.579
691,2593.708,2617.803,2608.53,2614.339,2453.613,2429.976,3739.863,2709.976,2854.447,2450.81,2500.917,2493.899,2470.732,2459.405,2443.351,3074.567,3676.733,3190.25,3095.65,2482.75,2454.446,2451.975,2488.091,2486.471,2407.711,2512.95,2514.339,2513.165,2502.521,2473.504
692,2601.036,2614.923,2612.298,2616.75,2458.619,2424.857,3726.613,2730.5,2844.143,2453.732,2501.637,2493.44,2473.649,2458.423,2442.845,3119.317,3727.667,3153.55,3056.233,2475.383,2459.645,2457.719,2491.405,2483.132,2402.372,2513.719,2521.314,2514.132,2506.041,2472.339
693,2594.107,2617.226,2613.042,2612.012,2459.524,2424.738,3543.077,2751.887,2834.94,2452.905,2504.661,2497.31,2463.244,2464.125,2444.137,3164.967,3725.667,3120.233,3025.417,2479.317,2452.628,2450.463,2483.636,2487.116,2407.281,2522.306,2518.388,2521.074,2504.876,2471.074
694,2598.268,2613.131,2606.012,2607.822,2458.387,2427.101,3486.917,2776.714,2833.012,2451.095,2507.357,2491.697,2467.947,2461.036,2443.988,2980.5,3765.183,3079.267,3033.333,2491.4,2453.554,2455.347,2481.496,2482.595,2409.182,2515.81,2525.851,2513.884,2510.38,2474.678
695,2600.22,2618.976,2612.714,2609.083,2459.44,2430.5,3537.881,2796.393,2834.286,2451.018,2505.833,2488.911,2466.815,2468.494,2446.97,2978.3,3758.333,3017.05,3011.3,2485.55,2459.339,2453.463,2481.95,2487.14,2407.612,2517.124,2521.793,2517.182,2509.025,2470.603
696,2594.697,2614.357,2606.685,2614.738,2461.5,2425.69,3611.911,2816.149,2824.548,2449.036,2503.732,2488.667,2466.833,2461.875,2442.839,2930.583,3766.2,3008.9,2982.533,2482.117,2456.05,2448.983,2487.033,2483.405,2404.413,2520.736,2520.942,2516.091,2512.388,2474.802
697,2592.899,2609.667,2603.053,2604.667,2457.375,2429.012,3582.053,2834.28,2831.125,2451.97,2499.905,2489.643,2465.678,2465.072,2445.607,2941.467,3780.567,3010.317,2972.05,2486.067,2456.942,2459.752,2501.38,2482.43,2409.686,2520.215,2526,2527.959,2508.479,2475.438
698,2597.673,2611.322,2602.423,2611.678,2463.345,2429.482,3674.839,2854.417,2835.435,2455.798,2501.702,2495.411,2470.595,2460.363,2445.47,2909.467,3801.383,3002,2941.65,2487.85,2457.14,2452.174,2487.165,2485,2411.711,2519.446,2527.793,2518.959,2507.347,2476.446
699,2599.667,2616.018,2601.697,2614.875,2462.405,2430.577,3698.655,2870.375,2824.869,2454.178,2505.887,2500.673,2469.411,2463.756,2453.458,2924.483,3830.817,2968.017,2961.283,2487.817,2460.157,2455.207,2487.074,2482.876,2408.281,2523.157,2525.248,2525.446,2508.785,2478.124
700,2599.214,2610.768,2605.303,2607.506,2467.506,2431.583,3578.506,2878.851,2818.065,2459.869,2506.673,2488.447,2470.119,2467.464,2448.185,2947.2,3829,2961.6,2956.15,2481.65,2459.785,2456.397,2497.496,2491.306,2410.835,2520.165,2526.215,2526.488,2512.694,2477
701,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
702,2592.357,2610.512,2599.006,2606.018,2462.738,2437.97,3604.911,2835.97,2832.173,2454.488,2505.357,2492.589,2474.369,2464.173,2454.351,2893.883,3901.033,2966.35,2913.017,2490.1,2462.463,2462.603,2504.372,2485.463,2413.802,2526.116,2531.95,2521.488,2519.421,2482.694
703,2597.31,2613.345,2600.006,2604.167,2466.595,2430.673,3669.452,2849.595,2823.923,2456.333,2506.178,2497.476,2474.274,2467.905,2448.548,2868.217,3909.917,2969.117,2915.983,2491.617,2464.38,2454.512,2506.182,2480.298,2414.14,2529.273,2522.959,2523.421,2517.017,2480.033
704,2600.024,2607.572,2596.631,2602.673,2467.476,2433.595,3637.173,2877.393,2820.732,2454.042,2506.815,2498.47,2472.167,2473.976,2448.339,2896.267,3894.483,2964.133,2912.983,2487.967,2466.223,2460.322,2496.661,2482.397,2412.463,2526.669,2537.091,2523.702,2518.174,2483.529
705,2598.577,2608.143,2603.06,2607.726,2467.928,2437.851,3684.101,2887.25,2825.428,2456.726,2512.244,2498.548,2473.012,2469.25,2449.303,2878.467,3858.917,2966.083,2897.3,2492.283,2467.207,2457.793,2502.529,2486.364,2419.86,2530.347,2527.182,2523.521,2523.934,2484.314
706,2598.197,2602.518,2590.649,2603.822,2469.803,2434.911,3712.286,2918.601,2821.262,2456.333,2511.452,2490.702,2466.137,2468.048,2450.994,2873.983,3832.9,2931.967,2896.25,2491.417,2465.537,2464.273,2505.818,2483.636,2415.826,2535.116,2532.132,2525.347,2521.19,2485.802
707,2600.119,2599.476,2590.375,2608.411,2470.947,2433.119,3710.125,2960.845,2808.131,2457.786,2506.5,2495.845,2470.744,2469.756,2453.036,2874.117,3801.367,2937.3,2890.333,2496.4,2470.504,2458.826,2502.504,2482.43,2409.174,2532.149,2538.694,2525.826,2514.678,2482.207
708,2598.845,2599.803,2588.149,2602.506,2463.06,2434.887,3749.387,3001.44,2815.315,2451.577,2503.512,2500.072,2469.685,2469.947,2448.649,2881.817,3741.517,2918.55,2869.483,2489.25,2463.116,2456.893,2502.678,2484.645,2420.058,2529.074,2535.702,2523.091,2521.033,2483.744
709,2596.649,2599.464,2588.238,2605.113,2467.072,2431.417,3749.881,3040.78,2818.244,2454.119,2504.238,2496.274,2472.125,2468.072,2453.518,2903.367,3689.683,2928.583,2856.567,2494.267,2467.157,2459.364,2514.041,2475.595,2410.066,2526.504,2533.066,2524.479,2518.281,2478
710,2597.881,2601.542,2595.178,2596.613,2468.44,2435.738,3701.631,3079.572,2828.72,2457.815,2508.494,2492.887,2478.042,2474.447,2449.322,2855.917,3636.167,2915.1,2835.2,2487.433,2474.248,2461.653,2497.909,2480.223,2412.884,2532.802,2531.835,2526.058,2519.694,2480.595
711,2599.024,2596.595,2591.298,2597.286,2463.893,2436.958,3784.274,3124.423,2818.869,2457.685,2501.714,2494.643,2467.494,2466.976,2457.072,2874.35,3623.883,2923.433,2818.633,2490.733,2470.174,2464.364,2499.661,2484.008,2419.223,2524.099,2537.264,2531.248,2522.413,2483.058
712,2600.428,2597.506,2592.107,2596.435,2467.292,2432.25,3718.673,3173.583,2822.869,2460.036,2504.452,2492.899,2472.268,2471.649,2453.577,2849.333,3586.15,2883.733,2806.15,2498.35,2465.661,2466.545,2502.331,2478.992,2411.587,2526.397,2542.347,2525.901,2519.372,2483.388
713,2599.744,2594.428,2585.494,2595.494,2468.303,2434.768,3777.685,3250.643,2833.732,2456.018,2508.685,2498.19,2467.197,2466.708,2446.458,2857.883,3566.45,2857.95,2810.933,2490.9,2469.14,2463.455,2510.57,2486.512,2417.967,2529.744,2540.298,2528.074,2523.818,2485.231
714,2594.197,2593.732,2588.298,2595.369,2465.405,2432.94,3788.375,3351.488,2826.702,2451.762,2502.268,2498.476,2471.089,2461.947,2450.19,2869.483,3550.467,2854.217,2799.533,2489.95,2472.909,2468.86,2509.463,2484.107,2413.752,2529.339,2531.868,2522.595,2518.579,2492.421
715,2591.822,2593.976,2582.202,2587.482,2467.155,2435.625,3712.565,3480.464,2835.714,2453.667,2508.47,2486.351,2465.369,2470.101,2451.339,2880.083,3534.133,2857.35,2797.433,2502.083,2464.273,2466.785,2513.471,2478.446,2410.372,2524.942,2525.983,2527.851,2516.769,2482.595
716,2592.232,2595.774,2585.553,2588.863,2465.095,2431.345,3520.976,3585.762,2830.303,2456.065,2505.131,2489.75,2461.333,2473.923,2448.661,2846.683,3507.917,2845.283,2792.783,2490.483,2467.008,2473.364,2492.397,2476.479,2413.041,2530.116,2530.463,2528.174,2516.893,2486.281
717,2593.036,2587.238,2582.167,2591.726,2462.19,2433.44,3591.036,3716,2826.917,2451.452,2508.47,2488.881,2467.673,2465.464,2448.631,2853.917,3481.533,2837.167,2797.6,2488.583,2467.529,2471.331,2502.331,2479,2412.38,2530.298,2538.248,2525.512,2517.917,2481.769
718,2585.018,2590.697,2576.095,2594,2467.827,2435.244,3595.018,3868.548,2829.417,2454.024,2502.774,2494.351,2464.512,2467.887,2447.25,2867.25,3445.65,2837.35,2781.25,2482.25,2468.504,2470.76,2497.686,2477.686,2408.628,2527.545,2524.901,2526.174,2522.446,2477.322
719,2580.863,2584.095,2574.839,2587.369,2463.256,2425.101,3513.226,3902.702,2820.774,2450.697,2505.822,2493.678,2461.119,2466.089,2448.976,2832.883,3411.083,2843.233,2759.317,2485.783,2464.727,2469.339,2496.595,2472.248,2404.653,2527.223,2527.595,2525.909,2518.124,2478.107
720,2585.928,2587.53,2576.833,2585.595,2466.774,2433.089,3594.72,3715.81,2830.405,2452.822,2507.262,2491.625,2467.077,2466.643,2443.708,2834.833,3382.6,2850.033,2750.9,2485.967,2467.595,2468.008,2499,2473.314,2411.091,2523.025,2534.017,2527.347,2515.975,2478.248
721,2584.738,2581.822,2580.048,2593.131,2470.161,2433.583,3681.94,3816.625,2832.548,2450.262,2502.893,2486.994,2466.827,2468.053,2446.315,2844.433,3333.5,2840.933,2752.967,2488.5,2461.182,2467.702,2509.752,2477.562,2415,2523.802,2529.066,2526.207,2513.504,2482.62
722,2584.298,2580.244,2577.875,2593.286,2469.47,2433.631,3753.577,3933.982,2838.327,2451.613,2500.905,2488.5,2464.863,2464.667,2445.143,2831.733,3299.95,2847.217,2742.217,2486.917,2471.215,2473.488,2514.818,2478.05,2411.421,2529.05,2527.579,2520.347,2522.182,2479.686
723,2585.44,2584.25,2577.673,2592.375,2467.369,2432.464,3657.322,3990.351,2838.095,2451.714,2499.744,2487.405,2467.036,2468.738,2449.488,2827.083,3237.867,2822.433,2743.75,2495.183,2463.198,2469.942,2497.033,2481.223,2415.008,2526,2528.05,2525.719,2518.463,2477.058
724,2581.935,2585.256,2577.369,2591.774,2464.28,2436.375,3719.143,4074.238,2825.928,2449.197,2498.417,2493.458,2458.678,2463.226,2449.018,2820.933,3215.95,2830.4,2759.067,2481.933,2465.686,2473.364,2492.975,2479.455,2412.083,2520.231,2525.438,2521.231,2514.446,2481.364
725,2586.685,2583.47,2575.018,2592.428,2465,2432.72,3745.476,4192.292,2815.232,2450.875,2499.97,2482.452,2464.381,2464.75,2441.5,2803.683,3207.817,2814.017,2745.4,2487.467,2464.876,2473.868,2505.843,2483.884,2412.322,2528.95,2534.579,2523.777,2516.488,2475.612
726,2580.452,2584.75,2572.935,2589.173,2459.197,2435.905,3862.03,4193.375,2816.214,2447.303,2499.202,2484.881,2463.637,2462.417,2442.798,2817.5,3189.233,2812.85,2743.283,2488.55,2464.678,2471.835,2506.843,2474.364,2410.298,2522.711,2522.793,2515.008,2518.231,2476.281
727,2583.464,2585.732,2572.363,2587.917,2465.827,2433.488,3900.947,4300.363,2817.947,2443.738,2497.762,2489.244,2466.185,2462.905,2446.345,2791.233,3171.6,2824.05,2745.85,2492.25,2463.182,2474.893,2508.248,2475.132,2407.669,2526.851,2521.554,2525.405,2511.074,2480.934
728,2577.685,2581.101,2574.298,2586.399,2466.244,2433.851,3852.595,4409.018,2815.738,2446.065,2497.458,2490.423,2460.964,2463.095,2445.214,2794.867,3138.417,2835.35,2754.6,2482.633,2461.744,2474.678,2515,2476.702,2408.537,2526.289,2529.769,2523.174,2513.942,2478.975
729,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
730,2578.845,2581.095,2570.774,2585.768,2461.28,2435.643,3860.81,4127.47,2807.089,2451.208,2493.256,2489.113,2467.03,2455.774,2444.911,2814.083,3105.467,2832.283,2736,2484.5,2462.81,2485.851,2500.446,2475.769,2407.091,2518.174,2515.397,2520.694,2513.529,2471.678
731,2577.601,2583.994,2572.357,2589.845,2466.298,2438.726,3869.839,4250.863,2798.339,2444.131,2498.274,2488.774,2461.845,2465.411,2447.149,2787.817,3098.033,2795.517,2752.6,2486.983,2462.298,2493.529,2505.198,2482.826,2411.314,2524.967,2526.339,2521.38,2510.893,2477.942
732,2577.815,2579.47,2566.947,2588.303,2461.03,2432.917,3899.161,4370.238,2797.94,2449.161,2494.322,2486.107,2459.714,2459.155,2443.815,2787.767,3087,2796.75,2751.683,2480.817,2465.521,2489.595,2504.653,2484.124,2399.595,2522.083,2525.413,2522.793,2504.14,2480.504
733,2570.417,2579.887,2571.226,2591.256,2459.149,2434.798,3834.619,4325.649,2810.036,2441.482,2493.768,2484.28,2455.553,2461.923,2443.982,2797.133,3081.4,2780.983,2753.65,2481.35,2464.223,2493.231,2500.545,2473.57,2407.496,2520.248,2526.992,2523.132,2510.653,2474.595
734,2575.113,2578.5,2572.06,2587.947,2465.131,2431.268,3758.423,4238.185,2800.506,2444.524,2491.268,2488.107,2461.839,2461.018,2444.405,2785.683,3052.983,2783.117,2749.95,2474.333,2462.579,2489.355,2515.165,2479.322,2405.488,2520.727,2515.157,2515.339,2512.264,2476.793
735,2572.911,2581.31,2573.708,2595.095,2469.327,2440.262,3803.411,4374.286,2799.78,2445.78,2496.595,2492.673,2454.327,2457.863,2442.928,2793.767,2978.117,2791.783,2737.583,2480.033,2460.785,2501.959,2491.95,2479.488,2404.934,2515.851,2521.223,2521.661,2506.033,2477.57
736,2572.238,2576.548,2573.292,2583.917,2463.428,2440.577,3788.375,4383.167,2805.5,2450.649,2494.94,2481.333,2458.315,2460.958,2440.256,2810.583,2983.883,2804.083,2734.05,2480.767,2462.322,2491.14,2498.463,2466.264,2408.256,2522.05,2528.364,2517.008,2512.802,2475.595
737,2573.351,2582.928,2575.036,2591.577,2455.238,2445.303,3844.464,3294.923,2805.464,2442.369,2491.512,2483.197,2456.881,2465.322,2438.565,2793.1,2979.1,2790.483,2721.05,2477.767,2461.851,2503.835,2502.975,2475.86,2401.669,2516.537,2528.413,2517.686,2507.008,2475.124
738,2569.792,2573.238,2572.857,2588.131,2462.232,2442.655,3758.197,3343.863,2792.417,2442.101,2496.589,2482.905,2459.006,2459.053,2438.851,2801.983,2970.233,2784.217,2723.033,2484.017,2465.868,2510.769,2505.694,2472.521,2402.256,2515.223,2522.942,2519.298,2520.851,2470.331
739,2567.923,2577.649,2571.875,2590.667,2460.542,2456.732,3843.5,3395.286,2804.178,2449.553,2497.863,2486.744,2457.994,2459.726,2444.173,2791.05,2966.767,2794.6,2724.833,2487.85,2466.19,2519.273,2504.603,2478.843,2402.157,2514.868,2525.645,2516.736,2514.364,2469.636
740,2569.899,2577.613,2574.851,2588.553,2459.19,2452.053,3871.542,3434.018,2813.78,2441.72,2492.649,2484.649,2459.208,2457.72,2442.268,2783,2905.55,2760.9,2701.533,2484.883,2462.521,2497.917,2503.157,2479.124,2404.041,2519.934,2528.116,2515.876,2510.05,2466.917
741,2567.274,2577.262,2570.732,2589.982,2459.601,2449.137,3865.536,3425.911,2809.458,2443.518,2496.726,2486.268,2455.006,2461.167,2439.435,2777.383,2904.4,2780.033,2693.817,2481.133,2458.372,2507.083,2496.331,2474.397,2402.769,2525.471,2530.38,2523.595,2510.405,2476.488
742,2573.197,2580.095,2573.738,2588.583,2462.149,2449,3796.982,3444.22,2795.833,2446.976,2487.833,2483.226,2454.256,2461.363,2446.69,2759.417,2909.733,2780.433,2689.483,2482.6,2460.777,2507.174,2492.752,2473.62,2409.298,2518.711,2519.207,2522.504,2510.868,2478.099
743,2573.458,2575.935,2579.935,2591.262,2463.22,2457.81,3716.262,3300.375,2805.428,2447.315,2495.208,2486.732,2457.982,2458.47,2441.22,2767.267,2924.183,2791.85,2691.933,2490.467,2460.388,2500.686,2494.512,2477.843,2402.818,2519.81,2524.694,2517.686,2516.05,2471.355
744,2569.256,2579.988,2585.827,2590.565,2458.03,2466.226,3764.982,3369.887,2802.964,2447.536,2496.101,2487.083,2459.673,2460.226,2439.167,2769.9,2927.133,2784.267,2691.067,2480.817,2463.471,2502.942,2509.38,2478.463,2407.05,2521.603,2528.231,2524.033,2509.017,2473.223
745,2575.25,2578.303,2575.708,2585.97,2463.428,2476.655,3865.875,3422.006,2815.738,2444.053,2492.065,2486.97,2458.333,2458.988,2443.643,2773.433,2935.717,2768.683,2694.617,2482.183,2463.165,2516.231,2502.545,2475.934,2405.62,2517.661,2530.942,2517.545,2509.934,2473.207
746,2573.833,2578.994,2577.863,2589.768,2457.928,2481.357,3744.048,3535.542,2830.964,2445.298,2496.917,2493.107,2458.208,2461.857,2442.048,2805.85,2933.133,2771.167,2684.583,2475.617,2463.521,2530.314,2506.669,2472.281,2406,2519.926,2521.008,2519.512,2514.959,2478.14
747,2568.494,2582.899,2583.024,2589.458,2462.053,2487.298,3809.423,3658.774,2835.923,2449.226,2489.756,2488.952,2458.411,2460.857,2441.339,2777.083,2920.467,2771.217,2687.133,2484.583,2467.43,2502.669,2505.884,2472.992,2406.182,2520.017,2528.868,2519.331,2512.942,2472.595
748,2566.44,2583.994,2580.202,2589.583,2457.512,2471.494,3831.994,3522.94,2839.036,2445.786,2493.815,2490.667,2458.869,2460.572,2439.768,2794.45,2929.383,2789.967,2682.433,2484.667,2465.95,2508.702,2493.959,2477.736,2406.149,2521.372,2529.851,2520.653,2504.157,2476.107
749,2571.643,2579.881,2576.107,2590.732,2463.69,2480.619,3899.649,3623.53,2847.22,2444.173,2501.31,2483.095,2460.917,2459.197,2442.738,2809.433,2903.967,2762.25,2682.067,2479.65,2465.017,2522.355,2496.636,2477.066,2404.678,2523.942,2528.273,2528.636,2518.058,2473.364
750,2565.185,2577.81,2581.214,2588.178,2464.161,2481.506,3732.137,3727.952,2844.589,2443.917,2499.036,2491.345,2458.452,2460.833,2441.232,2769.2,2880.483,2768.867,2681.233,2482.483,2464.901,2520.074,2504.934,2476.736,2407.306,2522.917,2525.909,2519.669,2514.628,2477.967
751,2566.03,2578.56,2581.411,2590.137,2459.827,2479.667,3774.964,3861.518,2851.81,2444.667,2498.357,2487.44,2463.553,2463.988,2444.208,2772.317,2879.067,2778.233,2687.883,2484,2464.57,2491.967,2501.298,2478.438,2410.959,2524.025,2523.281,2516.132,2514.256,2473.612
752,2574.286,2580.47,2583.244,2587.012,2462.697,2492.488,3771.94,3785.536,2861.214,2449.393,2497.435,2492.405,2459.988,2460.893,2447.697,2772.517,2873.117,2775.083,2686.867,2484.467,2462.934,2499.364,2506.579,2476.57,2409.314,2518.471,2526.017,2518.405,2509.207,2468.413
753,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
754,2571.214,2580.072,2584.935,2595.137,2464.928,2512.095,3664.607,3231.101,2858.661,2451.125,2497.952,2495.072,2461.708,2467.631,2442.697,2782.317,2875.233,2766.567,2677.9,2478.583,2471.702,2501.826,2498.388,2474.669,2412.314,2526.57,2532.661,2520.438,2520.149,2479.405
755,2575.678,2583.988,2588.149,2591.149,2462.322,2526.839,3733.97,3298.667,2842.107,2449.327,2496.94,2499.25,2463.065,2465.238,2442.381,2782.2,2896.233,2771.633,2676.967,2483.25,2467.57,2504.893,2502.521,2483.901,2413.835,2526.223,2521.463,2519.488,2515.628,2473.512
756,2572.887,2579.78,2581.018,2587.143,2461.577,2509.149,3701.131,3187.607,2852.327,2450.482,2500.845,2489.072,2458.935,2459.024,2443.161,2807.9,2906.15,2769.083,2675.233,2491.767,2467.669,2496.455,2505.917,2479.008,2404.793,2523.909,2524.81,2512.612,2516.331,2476.041
757,2569.238,2587.732,2579.28,2594.012,2464.274,2514.863,3731.393,3271.726,2860.173,2446.458,2499.822,2488.161,2460.875,2472.869,2445.018,2813.3,2906.567,2750.317,2677.233,2480.4,2477.083,2499.496,2500.537,2477.43,2412.802,2526.736,2532.95,2524.107,2515.661,2478.165
758,2568.298,2577.565,2582.185,2591.423,2465.875,2520.303,3622.363,3343.881,2848.899,2448.447,2496.095,2490.732,2456.476,2463.119,2445.661,2790.433,2908.55,2761.083,2685.267,2489.133,2476.785,2495.496,2506.934,2478.355,2405.041,2520.645,2527.562,2518.388,2519.223,2474.868
759,2570.447,2585.399,2578.178,2588.083,2466.155,2528.833,3602.601,3246.881,2853.244,2450.208,2498.197,2485.06,2457.631,2464.464,2447.911,2773.95,2881.567,2765.433,2695.067,2493.083,2470.132,2503.182,2496.215,2483.281,2412.38,2524.868,2523.653,2514.149,2513.174,2479.331
760,2567.363,2585.798,2583.018,2592.202,2458.863,2540.107,3645.619,3286.822,2846.435,2449.56,2500.185,2490.012,2459.625,2465.649,2442.577,2773.283,2883.133,2769.067,2693.733,2481.183,2478.529,2500.405,2499.678,2479.24,2408.306,2529.645,2536.504,2515.893,2513.182,2482.645
761,2571.565,2581.732,2582.524,2586.845,2463.322,2553.22,3637.851,3282.655,2854.893,2447.887,2503.935,2484.565,2463.155,2467.5,2445.185,2781.45,2878.667,2776.733,2693.783,2491.617,2476.901,2504.033,2504.909,2483.587,2415.851,2523.909,2527.876,2515.463,2510.736,2476.446
762,2572.208,2581.97,2582.44,2591.53,2461.708,2571.655,3584.089,3224.387,2861.875,2447.53,2496.137,2495.887,2470.476,2465.476,2445.435,2803,2879.017,2764.133,2687.65,2493.783,2480.306,2507.397,2500.636,2474.339,2408.917,2523.504,2527.967,2516.339,2516.959,2472.62
763,2569.851,2583.595,2581.315,2592.185,2463.75,2586.583,3603.798,3203.357,2849.315,2449.863,2494.928,2489.655,2457.077,2468.256,2441.411,2788.067,2877.933,2763.167,2688.217,2474.85,2476.843,2500.645,2508.777,2486.388,2412.917,2529.488,2529.818,2526.05,2512.066,2473.157
764,2569.988,2586.964,2584.119,2589.845,2463.857,2580.869,3628.905,3261.923,2838.923,2445.917,2503.428,2503.131,2463.572,2464.476,2449.435,2752.8,2873.267,2755.283,2694.917,2494.567,2477.554,2498.851,2513.446,2487.479,2412.157,2535.926,2529.917,2516.959,2507.636,2479.43
765,2566.553,2584.185,2582.72,2589.839,2466.744,2596.303,3662.298,3331.25,2827.536,2446.036,2496.738,2497.363,2464.286,2459.75,2446.815,2761.567,2879.05,2749.533,2681.983,2483.4,2475.603,2504.868,2514.736,2484.488,2407.116,2525.339,2516.397,2517.736,2511.975,2478.099
766,2567.202,2585.006,2581.482,2589.917,2461.928,2603.452,3617.756,3319.19,2816.553,2450.012,2500.678,2489.964,2466.893,2463.536,2449.881,2777.35,2883.183,2765.567,2686.567,2488.067,2476.876,2500.669,2496.471,2481.116,2409.207,2527.017,2526.537,2516.835,2508.76,2480.388
767,2573.905,2583.089,2582.548,2588.155,2464.661,2613.928,3626.381,3322.19,2822.345,2449.292,2504,2488.923,2461.113,2470.137,2445.607,2756.167,2890.383,2754.55,2681.6,2482.183,2481.157,2502.174,2497.306,2484.223,2402.653,2524.992,2527.496,2520.463,2524.066,2481.157
768,2572.286,2580.44,2588.447,2591.655,2465.47,2628.583,3701.798,3390.536,2827.94,2448.625,2498.964,2488.155,2462.75,2469.863,2442.512,2759.167,2888.9,2752.783,2692.033,2484.033,2477.678,2502.983,2506.529,2483.264,2412.215,2527.058,2533.298,2517.992,2515.008,2478.934
769,2567.22,2576.488,2583.53,2593.363,2466.345,2633.923,3603.619,3298.274,2833.048,2445.292,2498.768,2497.774,2465.637,2464.119,2445.548,2755.583,2900.483,2755.05,2693.417,2495.717,2479.521,2510.331,2507.017,2484.785,2411.769,2526.215,2525.041,2517.719,2518.876,2481.983
770,2575.178,2580.423,2585.131,2595.631,2461.637,2654.911,3675.589,3379.119,2827.667,2449.488,2503.565,2491.744,2462.667,2469.649,2446.774,2780.617,2882.683,2764.467,2695.65,2491.333,2480.934,2495.612,2510.421,2483.595,2415.504,2531.248,2528.19,2520.24,2514.851,2479.57
771,2579.101,2580.107,2583.839,2593.601,2469.518,2655.464,3636.185,3291.065,2828.548,2450.607,2501.369,2491.107,2467.256,2470.423,2447.673,2754.917,2880.567,2743.35,2692.217,2495.783,2478.851,2510.851,2521.339,2483.645,2410.868,2526.612,2540.702,2517.843,2516.504,2481.347
772,2574.649,2584.524,2585.048,2588.875,2466.405,2653.786,3646.137,3235.702,2841.506,2448.322,2496.006,2498.28,2467.315,2469.464,2447.119,2767.467,2882.333,2760.05,2679.567,2488.25,2479.802,2508.091,2501.76,2485.975,2411.058,2517.934,2541.132,2517.843,2512.537,2482.05
