Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
680,2655.19,2658.982,2732.851,2757.988,2495.655,3174.661,3138.303,3261.476,3121.69,2548.44,2573.286,2582.661,2579.673,2600.363,2516.607,2861.65,2824.55,2909.433,2872.8,2506.65,2600.521,2600.876,2655.628,2608.091,2512.917,2531.033,2502.074,2556.843,2592.248,2442.909
681,2661.119,2657.869,2730.095,2763.244,2498.548,3163.952,3113.726,3221.905,3119.262,2549.238,2572.75,2584.53,2578.113,2608.893,2514.702,2848.533,2832.067,2893.783,2868.217,2517.583,2596.38,2599.157,2652.083,2609.488,2515.248,2529.215,2504.777,2559.835,2588.182,2439.306
682,2654.899,2653.417,2738.732,2765.298,2499.69,3137.06,3086.53,3224.893,3112.678,2550.065,2575.411,2582.292,2579.155,2606.393,2516.303,2837.667,2827.717,2870.683,2860.517,2509.967,2596.744,2592.314,2647.785,2610.033,2510.901,2522.446,2505.182,2562.595,2583.802,2440.107
683,2660.958,2658.553,2741.53,2758.833,2501.322,3127.69,3106.292,3189.976,3121.649,2552.464,2573.452,2583.667,2584.476,2611.018,2512.815,2843.5,2817.617,2885.65,2860.333,2510.633,2600.678,2599.851,2655.983,2610.116,2526.223,2532.364,2512.562,2567.405,2591.661,2444.818
684,2665.5,2657.44,2736.417,2770.303,2503.03,3106.083,3108.685,3184.095,3119.595,2560.947,2583.22,2585.702,2584.131,2619.548,2520.524,2829.717,2819.183,2889.667,2863,2517.033,2605.959,2609.041,2651.57,2618.612,2526.504,2532.992,2512.05,2565.711,2599.901,2440.314
685,2663.411,2658.048,2735.423,2779.387,2502.565,3088.637,3098.232,3191.315,3124.964,2558.185,2582.678,2584.452,2580.69,2616.917,2520.625,2840.733,2818.017,2886.733,2858.617,2518.317,2602.504,2603.843,2649.909,2619.289,2530.025,2543.165,2510.041,2565.397,2597.884,2452.347
686,2666.786,2658.815,2737.072,2765.845,2504.072,3086.393,3081.19,3178.411,3116.762,2559.25,2583.702,2585.125,2590.292,2610.185,2523.572,2838.65,2813.033,2877.067,2855.717,2516.183,2604.992,2609.215,2656.405,2612.529,2532.099,2541,2512.116,2572.579,2596.562,2449.165
687,2665.399,2649.012,2735.458,2777.399,2504.351,3067.31,3074.5,3162.44,3117.5,2560.768,2584.19,2587.018,2586.625,2611.256,2519.155,2829.583,2824.2,2877.317,2853.65,2522.167,2606.43,2606.223,2661.769,2615.719,2519.537,2540.711,2511.314,2575.719,2599.81,2452.793
688,2662.595,2646.815,2737.952,2776.887,2510.673,3040.667,3057.393,3170.768,3110.131,2553.333,2577.113,2584.607,2584.595,2611.315,2517.494,2829.717,2819.4,2872.883,2840.9,2511.683,2600.132,2606.099,2655.008,2619.149,2517.983,2543.504,2513.876,2567.678,2595.843,2447.736
689,2664.077,2644.089,2735.524,2770.685,2499.197,3019.286,3048.512,3139.405,3109.673,2558.762,2577.036,2583.113,2586.762,2612.553,2520.833,2837.417,2818.833,2872.3,2841.683,2516.45,2604.669,2608.165,2659.612,2621.983,2515.661,2545.653,2513.05,2567.727,2591.942,2444.884
690,2669.768,2648.655,2728.94,2781.732,2504.869,3005.649,3039.744,3116.303,3093,2558.44,2579.512,2585.286,2583.274,2616.685,2521.661,2832.117,2809.767,2878.317,2843.583,2527.8,2606.182,2603.24,2659.802,2616.719,2519.521,2542.826,2509.975,2572.182,2594.298,2448.851
691,2662.553,2648.482,2734.518,2766.19,2507.363,2988.714,3012.56,3111.482,3080.381,2560.351,2579.673,2588.917,2586.774,2619.149,2526.917,2820.817,2811.183,2872.167,2848.733,2518.167,2603.182,2605.62,2655.967,2619.554,2516.926,2546.471,2514.81,2578.636,2595.777,2444.165
692,2666.202,2650.869,2735.851,2786.31,2505.887,2971.857,3006.673,3088.798,3074.613,2559.94,2586.095,2584.601,2589.863,2628.56,2526.583,2829.5,2820.2,2870.183,2843.217,2524.417,2608.562,2606.174,2654.008,2625.165,2519.744,2553.124,2514.215,2567.884,2597.645,2452.041
693,2660.613,2646.994,2733.167,2787.435,2505.577,2957.417,2988.131,3098.44,3050.631,2563.53,2584.655,2585.952,2590.083,2629.22,2526.03,2829.033,2818.633,2881.317,2855.967,2517.333,2610.264,2611.983,2660.223,2616.785,2525.926,2544.752,2517.785,2574.595,2604.727,2447.107
694,2662.512,2649.345,2732.053,2778.315,2509.869,2951.048,2987.595,3082.881,3043.577,2564.78,2578.655,2583.958,2588.006,2627.447,2525.768,2822.233,2827.25,2880.217,2842.667,2523.25,2613.793,2607.314,2665.653,2623.496,2524.107,2546.62,2518.306,2580.273,2597.686,2452.752
695,2659.75,2643.417,2731.119,2785.25,2504.988,2935.947,2966.238,3054.095,3027.03,2566.119,2583.042,2590.607,2596.661,2631.173,2528.69,2830.783,2826.333,2886.15,2854.7,2525.383,2611.355,2611.463,2662.479,2621.099,2523.95,2552.24,2518.529,2573.843,2601.405,2447.388
696,2662.678,2640.44,2728.786,2777.173,2510.833,2919.375,2959.982,3052.839,3000.994,2564.042,2589.553,2593.095,2599.774,2632.595,2532.833,2837.1,2837.117,2881.083,2855.767,2521.217,2611.545,2612.083,2667.174,2618.719,2527.967,2547.727,2521.157,2582.818,2597.802,2450.86
697,2658.631,2645.655,2728.851,2792.173,2507.214,2904.845,2930.012,3032.839,2988.815,2560.631,2586.44,2593.56,2595.631,2633.286,2533.19,2829.683,2818.333,2885.333,2859.267,2518.317,2615.446,2619.008,2670.157,2627.587,2530.983,2548.182,2519.802,2592.959,2603.215,2450.934
698,2666.226,2642.464,2732.089,2784.351,2514.238,2890.768,2921.423,3014.369,2978.31,2563.839,2587.94,2594.31,2608.292,2639.988,2526.935,2839,2830.433,2879.25,2861.183,2530.767,2618.62,2621.331,2668.62,2619.752,2522.107,2546.273,2524.678,2597.248,2612.992,2452.645
699,2667.214,2645.327,2738.75,2783.53,2512.5,2879.065,2907.167,3008.601,2967.262,2568.625,2590.827,2593.631,2595.518,2642.101,2532.339,2823,2837.817,2882.35,2863.017,2527.5,2621.19,2611.174,2677.165,2631.645,2522.793,2546.76,2528.025,2580.901,2610.314,2453.264
700,2670.94,2644.685,2738.738,2797.178,2514.744,2870.899,2900.762,3008.97,2955.601,2565.803,2596.28,2600.101,2603.315,2644.637,2534.202,2840.6,2838.233,2884.333,2859.15,2521.917,2624.289,2623.314,2683.612,2626.438,2533.769,2551.182,2533.017,2596.496,2613.884,2456.752
701,2666.601,2648.369,2735.072,2789.97,2516.893,2860.619,2894.994,2993.375,2950.792,2566.357,2596.976,2595.03,2607.815,2642.762,2531.327,2847.15,2849.417,2881.283,2858.2,2527.25,2624.074,2622.058,2680.752,2628.727,2533.719,2553.215,2529.769,2596.19,2616.612,2453.207
702,2661.048,2651.012,2737.815,2798.458,2513.958,2853.155,2881.107,2994.845,2938.214,2568.881,2596.607,2599.631,2603.881,2646.637,2535.917,2856.617,2849.983,2886.65,2867.833,2525.033,2623.579,2623.157,2682.769,2627.165,2530.074,2552.934,2530.636,2610.421,2609.917,2468.149
703,2664.673,2650.339,2736.649,2809.5,2517.435,2848.292,2874.726,2978.452,2931.024,2570.399,2595.381,2603.06,2598.768,2649.244,2533.714,2862.75,2849.067,2894.817,2881.85,2531.1,2627.769,2618.322,2677.934,2628.76,2526.942,2555.95,2522.983,2596.14,2612.785,2459.248
704,2672.363,2649.667,2741.042,2788.53,2518.387,2831.298,2861.411,2980.452,2917.702,2572.988,2595.768,2598.667,2604.161,2648.125,2533.262,2864.683,2848.65,2894.9,2874.933,2522.267,2624.554,2627.785,2686.174,2627.124,2526.025,2555.314,2529.479,2605.669,2613.43,2457.24
705,2671.149,2648.53,2739.488,2810.006,2510.756,2831.101,2857.452,2975.03,2910.994,2569.185,2598.649,2605.244,2607.292,2655.101,2538.553,2858.633,2854.45,2892.983,2880.35,2523.45,2624.058,2618.273,2691.76,2632.744,2535.653,2547.455,2529.066,2605.983,2619.983,2462.86
706,2670.155,2650.893,2747.226,2810.44,2518.577,2820.935,2846.072,2973.827,2902.667,2564.863,2600.381,2601.958,2601.369,2659.262,2536.357,2852.117,2859.517,2887.267,2880.467,2526.367,2629.347,2624.19,2692.149,2631.802,2534.777,2547.339,2536.355,2620.314,2617.669,2463.364
707,2670.72,2650.012,2738.702,2802.149,2515.714,2813.244,2837.56,2970.685,2895.732,2569.119,2596.881,2601.149,2605.881,2658.357,2535.708,2863.167,2850.567,2889.35,2875.717,2523.283,2622.405,2618.149,2688.752,2625.083,2533.331,2547.157,2530.785,2613.116,2621.43,2456.397
708,2668.952,2646.089,2738.077,2813.607,2516.625,2805.94,2824.381,2962.738,2885.25,2564.274,2598.833,2599.197,2610.232,2658.494,2531.131,2855.733,2848.683,2890.067,2882.217,2520.733,2620.512,2616.719,2681.694,2622.438,2527.669,2554.322,2534.992,2605.504,2620.091,2462.942
709,2670.494,2648.732,2740.411,2802.661,2513.161,2800.661,2826.202,2956.512,2876.976,2563.815,2596.137,2597.185,2609.357,2657.577,2529.315,2852.633,2853.817,2893.85,2890.383,2531.933,2616.752,2616.19,2686.835,2624.686,2525.058,2552.463,2530.686,2607.686,2614.512,2459.727
710,2670.774,2653.536,2742.238,2806.75,2512.202,2800.232,2819.161,2946.488,2883.958,2562.012,2594.661,2597.72,2613.815,2654.482,2537.512,2862.133,2851.683,2892.183,2884.617,2526.883,2618.661,2612.091,2685.917,2627.455,2530.231,2553.744,2527.752,2612.909,2617,2458.983
711,2673.387,2647.423,2742.548,2822.428,2507.839,2793.19,2813.375,2959.708,2878.5,2560.744,2591.857,2602.506,2612.113,2649.476,2532.75,2853.067,2851.15,2900.033,2891.133,2522.583,2614.017,2616.628,2687.529,2627.058,2527.355,2553.595,2533.157,2601.628,2618.686,2463.273
712,2669.238,2648.863,2740.53,2819.464,2511.75,2789.369,2808.083,2955.822,2874.565,2563.393,2598.185,2600.256,2606.803,2649.845,2530.827,2856.733,2857.833,2900.617,2892.8,2518.15,2610.017,2609.058,2683.62,2628.463,2521.512,2549.603,2533.083,2608.174,2623.463,2455.017
713,2668.947,2644.065,2742.178,2812.423,2515.631,2794.065,2803.613,2952.048,2865.447,2561.917,2590.137,2596.649,2607.97,2645.214,2536.232,2862.55,2858.917,2898.95,2888.133,2532.617,2599.413,2608.207,2687.669,2624.281,2520.636,2548.074,2529.298,2613.083,2621.57,2457.661
714,2658.322,2647.262,2735.923,2813.274,2513.095,2785.589,2794.738,2957.048,2856.536,2556.548,2587.708,2596.464,2610.369,2649.548,2529.863,2856.233,2854.517,2898.283,2887.917,2527.783,2596.198,2605.24,2676.281,2615.314,2517.066,2548.818,2532.636,2609.777,2613.975,2456.95
715,2660.238,2645.351,2735.661,2832.202,2508.97,2779.625,2787.845,2957.256,2848.899,2556.697,2585.917,2593.893,2602.822,2649.256,2528.268,2855,2849.667,2891.383,2896.9,2515.05,2587.727,2595.719,2677.901,2610.529,2515.686,2547.446,2525.554,2618.636,2614.19,2449.686
716,2664.042,2644.542,2738.577,2812.089,2507.572,2777.506,2787.482,2942.161,2848.94,2554.988,2584.643,2597.107,2610.322,2651.053,2520.44,2862.733,2852.083,2887.317,2891.4,2516.8,2585.355,2596.033,2673.364,2607.752,2512.835,2544.446,2529.273,2596.264,2614.595,2452.066
717,2660.393,2644.827,2736.565,2811.274,2502.673,2772.947,2779.822,2958.107,2835.667,2550.393,2582.655,2593.322,2608.774,2649.583,2518.375,2855.45,2846.817,2883.65,2894.283,2515.333,2583.686,2590.669,2667.529,2599.562,2513.463,2544.306,2523.669,2596.256,2617.157,2448.347
718,2658.875,2642.06,2738.351,2828.911,2498.732,2768.333,2775.256,2962.512,2840.238,2543.536,2580.673,2589.25,2598.952,2642.905,2520.768,2861.183,2851.533,2885.817,2897.85,2511.517,2580.471,2588.19,2666.562,2602.529,2508.793,2539.62,2527,2606.19,2614.793,2450.851
719,2650.667,2637.643,2732.839,2819.803,2495.982,2754.303,2761.202,2932.292,2825.893,2532.322,2571.601,2584.018,2595.22,2631.083,2513.31,2857.533,2844.267,2883.117,2892.633,2508.533,2562.207,2572.298,2648.496,2596.38,2496.934,2536.612,2526.405,2603.471,2606.256,2437.62
720,2654.792,2639.268,2742.947,2823.768,2495.845,2759.417,2767.012,2943.637,2828.536,2544.095,2577.928,2582.595,2600.089,2646.06,2516.31,2865.55,2858.95,2885.583,2896.35,2523.317,2565.785,2579.95,2661.124,2593.083,2505.942,2545.537,2519.884,2592.901,2607.256,2454.19
721,2656.952,2639.488,2753.524,2849.97,2499.798,2760.303,2772.447,2931.637,2833.113,2546.518,2575.423,2594.083,2608.012,2647.167,2516.553,2866.05,2863.717,2888.617,2908.6,2512.367,2571.818,2584.19,2667.017,2595.165,2505.05,2540.14,2527.388,2595.694,2609.793,2448.653
722,2652.375,2650.113,2758.161,2862.28,2498.119,2760.012,2763.339,2942.583,2831.119,2540.387,2578.113,2581.869,2602.512,2647.405,2516.697,2856.15,2866.45,2897.267,2907.7,2514,2571.38,2578.165,2658.364,2587.603,2513.835,2542.132,2528.57,2604.05,2607.744,2446.736
723,2651.94,2639.75,2764.56,2877.393,2499.417,2752.018,2761.851,2946.762,2834.762,2538.643,2580.47,2586.643,2602.012,2648.518,2515.875,2858.9,2867,2896.5,2907.4,2510.05,2569.975,2571.008,2662.165,2586.893,2502.711,2540.86,2525.81,2607.727,2610.603,2443.95
724,2656.964,2644.167,2763.577,2876.036,2499.81,2751.101,2758.905,2949.667,2828.869,2537.292,2576.357,2586.339,2599.577,2643.601,2507.667,2851.717,2855.733,2903.783,2915.433,2513.533,2560.008,2573.099,2641.388,2591.14,2508.818,2538.438,2518,2591.347,2607.959,2447.678
725,2653.125,2643.333,2761.702,2881.494,2494.607,2743.905,2755.25,2949.494,2821.94,2530.327,2574.048,2584.345,2602.565,2645.726,2504.226,2861.767,2859.783,2899.133,2918.867,2506.683,2557.521,2563.041,2644.777,2580.165,2501.835,2540.231,2525.223,2593.05,2605.653,2444.802
726,2650.744,2639.095,2765.905,2879.042,2490.637,2734.875,2752.982,2948.506,2821.97,2526.976,2568.375,2582.803,2596.726,2641.113,2512.643,2865.9,2857.867,2890.283,2920.717,2508.95,2553.694,2567.959,2644.479,2584.298,2496.14,2535.983,2519.455,2589.198,2605.008,2440.926
727,2649.697,2637.947,2759.143,2879.06,2488.553,2729.619,2748.881,2940.369,2816.488,2522.685,2569.369,2585.815,2594.827,2640.339,2505.786,2858.933,2849.333,2894.983,2916.983,2507.167,2548.587,2557.438,2643.388,2581.174,2492.521,2536.116,2518.769,2601.033,2603.372,2440.959
728,2646.857,2639.399,2762.197,2861.583,2483.125,2731.625,2739.714,2949.143,2818.774,2514.678,2565.399,2582.149,2593.47,2635.548,2502.756,2854.5,2861.017,2890.967,2924.85,2496.967,2546.736,2554.041,2638.488,2568.471,2486.769,2533.628,2520.05,2601.785,2609.322,2443.843
729,2646.928,2636.697,2758.155,2871.667,2481.899,2729.905,2743.03,2939.542,2820.357,2521.506,2555.143,2579.226,2594.28,2639.476,2501.53,2843.583,2843.533,2892.283,2913.883,2497.583,2541.893,2552,2642.347,2563.041,2473.537,2529.157,2517.752,2581.107,2596.306,2444.017
730,2644.548,2629.756,2762.185,2882.167,2486.625,2728.208,2737.405,2948.774,2809.548,2514.565,2565.185,2576.167,2592.56,2636.107,2501.018,2859.233,2866.283,2894.067,2923.2,2491.117,2541.777,2552.736,2642.86,2563.926,2479.512,2524.653,2516.603,2585.785,2610.645,2437.736
731,2650.577,2641.048,2771.78,2887.494,2495.161,2735.792,2749.81,2961.952,2830.81,2536.06,2574.238,2585.786,2599.673,2649.833,2514.381,2869.267,2868.05,2905.3,2936.817,2506.65,2560.57,2569.248,2656.248,2575.86,2493.562,2536.504,2524.388,2603.471,2608.339,2443.893
732,2637.631,2637.101,2759.899,2891.863,2484.774,2717.452,2736.06,2954.488,2813.97,2519.125,2557.72,2579.762,2593.625,2642.369,2498.363,2843.65,2855.733,2897.483,2926.933,2501.5,2528.537,2544.512,2631.802,2559.686,2476.149,2527.851,2516.471,2586.835,2601.645,2439.033
733,2639.024,2628.494,2752.595,2873.774,2482.649,2704.685,2727.673,2947.411,2806.399,2508.506,2553.5,2568.607,2580.875,2628.351,2489.899,2842.167,2860.217,2891.833,2926.967,2501.917,2527.678,2525.909,2621.273,2549.661,2465.769,2529.107,2520.884,2573.554,2595.81,2438.017
734,2633.202,2630.952,2763.982,2884.31,2479.744,2712.661,2723.262,2939.232,2806.928,2508.815,2551.149,2573.869,2582.167,2630.631,2490.905,2844.717,2857.5,2891.6,2928.017,2489.383,2516.802,2525.157,2617.198,2546.645,2464.058,2521.76,2517.537,2580.455,2597.471,2435.992
735,2634.435,2630.202,2761.315,2861.917,2478.381,2707.553,2719.827,2959.006,2805.19,2504.738,2549.601,2567.53,2587.952,2628.964,2491.155,2837.9,2855.183,2900.267,2935.483,2489.083,2513.992,2523.57,2618.05,2544.388,2460.967,2522.372,2523.603,2586.752,2597.926,2437.471
736,2630.994,2629.822,2760.44,2873.244,2474.012,2705.435,2727.476,2964.845,2797.274,2501.613,2546.613,2568.19,2586.518,2634.643,2490.202,2840.167,2860.267,2888.817,2943.25,2493.133,2514.273,2526.959,2609.149,2545.38,2454.926,2520.207,2525.421,2579.86,2598.256,2437.521
737,2634.327,2632.988,2755.375,2873.113,2474.447,2707.738,2723.143,2965.322,2808.452,2506.107,2548.714,2567.732,2588.631,2635.381,2487.089,2849.683,2865.9,2902.367,2942.517,2488.417,2517.603,2519.612,2621.421,2533.884,2460.603,2529.719,2517.24,2587.959,2598.942,2429.926
738,2631.357,2627.083,2749.202,2878.173,2477.25,2705.214,2722.589,2953.81,2798.577,2497.185,2551.458,2570.327,2590.637,2632.833,2493.131,2838.5,2856.917,2893,2947.7,2489.717,2513.446,2526.322,2618.14,2535.711,2458.43,2519.603,2524.388,2572.851,2600.207,2435.025
739,2636.756,2630.798,2757.94,2874.322,2470.256,2706.595,2726.018,2973.399,2806.875,2503.22,2555.369,2568.25,2590.452,2632.583,2485.417,2849.55,2860.367,2897.95,2947.683,2494.983,2517.488,2518.694,2608.083,2535.339,2457.909,2522.661,2523.24,2578.562,2593.686,2439.298
740,2635.202,2624.744,2760.524,2881.19,2476.274,2704.363,2719.697,2976.048,2802.964,2498.482,2553.655,2562.619,2583.065,2628.935,2485.833,2840.583,2863.767,2901.933,2953.117,2486.05,2518.298,2519.43,2617.339,2543.802,2460.132,2515.289,2524.851,2585.174,2596.545,2436.926
741,2639.274,2624.232,2756.482,2883.786,2474.012,2706.024,2731.661,2959.053,2807.982,2500.262,2553.25,2571.911,2580.012,2628.214,2487.25,2846.433,2864.6,2901.933,2954.383,2491.167,2510.934,2522.826,2616.471,2539.471,2458.661,2517.174,2524.884,2586.149,2592.124,2433.736
742,2636.506,2629.994,2749.28,2876.553,2474.697,2704.553,2728.452,2965.488,2805.625,2497.589,2553.506,2572.625,2585.167,2631.042,2486.036,2847.717,2859.017,2904.45,2960.45,2485.833,2513.43,2527.942,2619.719,2544.76,2459.413,2523.744,2525.62,2588.033,2591.14,2432.099
743,2641.464,2631.947,2757.333,2885.935,2471.292,2693.411,2726.411,2968.685,2803.53,2500.988,2550.714,2573.369,2585.881,2640.75,2489.351,2854.983,2867.033,2898.6,2958.5,2489.317,2510.405,2523.893,2612.182,2537,2460.95,2513.736,2528.24,2575.983,2596.992,2436.331
744,2641.637,2633.887,2758.613,2867.155,2472.232,2703.22,2723.643,2964.935,2812.863,2500.786,2553.226,2572.149,2595.339,2638.244,2486.833,2853.833,2885.05,2898.333,2968.433,2501.533,2513.992,2521.587,2611.926,2538.727,2461.793,2521.983,2525.744,2582.14,2599.851,2437.306
745,2637.018,2631.048,2760.178,2877.875,2474.25,2701.553,2721.738,2959.917,2817.22,2503.822,2557.655,2580,2592.244,2641.19,2489.208,2849.45,2879.483,2904.467,2959.95,2492.483,2518.686,2519.587,2622.488,2540.603,2464.19,2519.851,2525.116,2581.174,2594.256,2428.306
746,2638.822,2638.048,2768.072,2890.053,2475.75,2702.423,2723.994,2962.155,2812.131,2503.012,2554.798,2574.685,2593.583,2646.768,2488.03,2843.4,2874.783,2889.717,2958.833,2492.617,2513.074,2519.264,2616.818,2542.661,2457.314,2523.413,2530.826,2586.612,2591.041,2436.298
747,2635.97,2637.315,2767.56,2896.982,2473.482,2701.197,2728.083,2947.077,2814.19,2501.095,2559.28,2575.792,2601.161,2642.518,2484.506,2840.5,2885.383,2901.967,2966.367,2494.883,2512.248,2525.38,2613.091,2545.636,2462.347,2518.702,2528.157,2594.248,2597.793,2437.463
748,2634.375,2636.28,2765.024,2873.197,2473.322,2704.072,2721.708,2956.286,2813.238,2503.006,2558.839,2582.792,2595.536,2643.053,2482.298,2838.2,2879,2904.967,2964.317,2485.8,2514.083,2518.893,2617.983,2540.678,2464.835,2526.364,2532.793,2579.496,2600.661,2435.38
749,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
750,2636.178,2635.958,2769.03,2895.619,2470.833,2699.881,2723.214,2963.607,2823.589,2502.678,2557.482,2569.845,2603.762,2640.024,2487.363,2846.483,2886.383,2890.283,2979.1,2492.9,2510.876,2518.107,2622.355,2539.347,2462.628,2514.364,2535.653,2585.223,2599.058,2432.488
751,2642.947,2636.553,2764.893,2910.518,2474.744,2700.298,2734.053,2965.536,2832.339,2504.101,2559.072,2578.536,2598.065,2643.101,2482.786,2839.467,2870.733,2899.383,2973.6,2495.033,2514.017,2518.025,2618.471,2537.512,2459.149,2519.091,2526.851,2594.645,2598.628,2438.017
752,2640,2633.768,2769.274,2896.447,2470.661,2704.125,2728.928,2992.083,2834.78,2502.345,2561.232,2578.524,2596.94,2651.303,2486.958,2850.067,2878.5,2903.833,2973.05,2496.25,2514.669,2524.132,2622.413,2538.24,2463.504,2523.066,2531.736,2577.058,2605.81,2437.876
753,2637.315,2638.119,2764.923,2898.863,2477.25,2697.625,2728.512,3006.149,2832.976,2502.381,2560.976,2585.536,2607.792,2645.798,2486.095,2845.517,2883.133,2902.517,2975.75,2495.65,2513.686,2525.521,2620.818,2546.058,2463.388,2516.529,2530.901,2585.669,2605.273,2435.149
754,2638.399,2636.893,2768.208,2914.649,2472.875,2706.143,2731.964,2986.19,2832.833,2507.697,2562.381,2586.762,2607.768,2643.113,2487.072,2852.2,2879.483,2903.267,2968,2490.9,2512.43,2523.05,2617.694,2542.223,2460.331,2521.942,2534.157,2586.744,2602.058,2435.264
755,2639.553,2644.905,2766.524,2905.899,2481.262,2703.417,2735.839,2995.994,2843.667,2500.292,2562.363,2584.19,2604.018,2635.238,2488.976,2847.717,2875.633,2898.983,2974.8,2486.817,2516.207,2523.289,2628.612,2535.083,2462.19,2521.339,2534.322,2591.661,2601.074,2442.967
756,2633.738,2635.107,2764.536,2916.655,2474.839,2704.464,2733.714,3002.178,2842.125,2501.964,2557.03,2587.19,2599.97,2643.732,2484.292,2847.95,2881.5,2906.067,2972.6,2492.35,2511.364,2521.983,2627.992,2536.314,2466.868,2521.785,2536.851,2592.653,2606.777,2434.62
757,2639.208,2638.756,2763.458,2906.512,2478.738,2698.655,2730.417,2985.678,2833.661,2502.292,2562.75,2584.083,2596.417,2648.19,2490.72,2844.317,2883.467,2906.45,2976.733,2485.217,2520.339,2518.851,2629.413,2542.273,2465.157,2522.215,2531.76,2586.364,2603.793,2439.818
758,2637.333,2640.685,2767.107,2905.947,2476.738,2704.839,2731.815,2998.095,2843.036,2500.637,2561.595,2584,2597.447,2649.226,2481.292,2847.517,2888.183,2900.4,2988.167,2498.917,2519.917,2523.529,2627.686,2538.504,2467.967,2518.215,2532.802,2585.43,2602.57,2437.512
759,2634.756,2643.22,2765.167,2900.857,2473.44,2700.268,2731.19,3014.53,2846.077,2499.97,2561.655,2580.5,2603.339,2641.303,2491.536,2855.183,2888.083,2905.367,2978.983,2493.767,2516.033,2532.455,2629.116,2544.182,2470.876,2519.934,2533.496,2587.124,2602.24,2437.76
760,2639.631,2642.22,2768.048,2914.738,2477.94,2701.405,2735.137,3002.667,2845.851,2499.678,2563.197,2585.702,2608.53,2637.667,2490.553,2855.533,2891.35,2901.817,2984.283,2496.867,2515.471,2526.992,2627.752,2542.835,2460.289,2522.521,2532.099,2589.694,2598.479,2436.256
761,2633.03,2645.553,2770.833,2898.327,2476.494,2704.768,2742.262,3005.649,2848.69,2501.851,2568.333,2582.417,2605.988,2644.839,2485.649,2853.517,2887.6,2899.367,2983.383,2493.667,2515.025,2522.785,2624.132,2542.653,2448.694,2528.43,2531.711,2580.744,2600.645,2438.256
762,2633.44,2639.393,2766.423,2911.661,2480.101,2708.595,2734.238,3018.625,2844.613,2504.572,2566.244,2581.798,2610.452,2650.928,2482.917,2860.233,2899.7,2907.4,2984.883,2497.833,2518.322,2529.38,2620.636,2542.281,2459.413,2526.975,2533.289,2590.76,2595.736,2433.967
763,2639.411,2648.94,2768.125,2918.928,2478.167,2704.875,2737.292,3034.75,2851.339,2505.292,2565.089,2582.303,2611.012,2643.667,2481.726,2862.267,2894.783,2903.6,2989.783,2487.783,2515.826,2525.19,2621.57,2550.017,2454.388,2529.008,2540.645,2593.496,2603.934,2440.149
764,2633.303,2641.072,2765.613,2929.423,2474.089,2703.685,2742.917,3055.452,2856.893,2501.381,2568.619,2581.363,2608.083,2629.423,2488.482,2857.5,2883.65,2910.567,2987.467,2494.767,2518.479,2530.223,2626.24,2538.909,2458.942,2525.446,2535.719,2593.612,2605.901,2437.256
765,2633.798,2643.155,2761.815,2889.185,2472.012,2702.435,2741.655,3019.964,2847.744,2501.375,2572.744,2579.613,2603.143,2643.333,2487.06,2861.183,2888.767,2908.7,2987.317,2488.233,2515.05,2530.785,2628.215,2540.388,2460.207,2519.612,2541.281,2589.438,2607.57,2438.281
766,2628.661,2641.774,2768.06,2902.143,2476.964,2699.53,2741.738,3022.845,2855.708,2496.685,2570.012,2585.822,2609.827,2642.399,2488.881,2862.467,2886.267,2908.367,2994.567,2495.733,2517.76,2525.041,2630.694,2546.975,2463.934,2524.512,2537.157,2584.727,2606.702,2437.744
767,2637.738,2642.875,2762.292,2913.583,2476.303,2703.256,2741.53,3032.405,2856.768,2509.928,2569.827,2581.345,2611.607,2652.768,2485.72,2858.95,2883.133,2912.033,2998.383,2488.1,2517.595,2526.388,2629.256,2547.851,2461.43,2524.397,2531.215,2592.017,2607.273,2435.587
768,2632.006,2649.399,2767.018,2926.637,2479.494,2703.935,2746.012,3019.667,2854.947,2505.75,2573.303,2584.274,2610.5,2640.708,2485.75,2856.867,2890.833,2915.717,3002.483,2490.867,2522.545,2532.298,2634.554,2543.099,2454.529,2526.041,2534.207,2601.587,2603.744,2432.967
769,2637.69,2648.655,2765.072,2900.143,2479.208,2702.893,2743.827,3026.673,2852.935,2500.351,2562.607,2586.405,2599.952,2642.81,2482.042,2870.033,2891.033,2913.733,2989.05,2495.683,2533.24,2538.438,2647.471,2556.017,2463.174,2527.661,2530.05,2588.678,2604.868,2438.694
770,2633.363,2645.315,2773.56,2918.214,2478.982,2698.536,2744.28,3014.56,2860.256,2501.78,2573.375,2588.572,2594.75,2645.744,2487.232,2866.283,2894.717,2902.983,3000,2494,2541.124,2551.545,2662.793,2564.198,2461.818,2520.645,2534.628,2591.512,2600.017,2435.388
771,2635.101,2648.381,2769.447,2926.97,2477.113,2696.988,2752.435,3027.149,2859.917,2506.798,2572.44,2593.053,2593.083,2644.863,2489.381,2875.3,2891.333,2909.667,2991.467,2496.733,2560.438,2569.314,2683.488,2587.62,2461.719,2527.074,2532.355,2594.901,2605.355,2441.339
